obs,df,sig,assymmetry,modelKL,laplace,meanfield 
4.0,5.0,0.4000000059604645,2.0,-6.272027492523193,-3.004000186920166,-1.1317338943481445
4.0,5.0,0.4000000059604645,2.0,-6.272027492523193,-3.041262626647949,-1.1429038047790527
4.0,5.0,0.4000000059604645,2.0,-6.683123588562012,-2.1807632446289062,-5.173537254333496
4.0,5.0,0.4000000059604645,2.0,-6.683123588562012,-2.613206386566162,-5.479363441467285
4.0,5.0,0.4000000059604645,2.0,-5.7778639793396,-1.6082161664962769,-4.124605178833008
4.0,5.0,0.4000000059604645,2.0,-5.7778639793396,-1.8253921270370483,-4.303980350494385
4.0,5.0,0.4000000059604645,2.0,-5.713684558868408,-2.0251221656799316,-4.832085609436035
4.0,5.0,0.4000000059604645,2.0,-5.713684558868408,-1.9997745752334595,-4.8849897384643555
4.0,5.0,0.4000000059604645,2.0,-5.640196800231934,-1.9122496843338013,-4.562421798706055
4.0,5.0,0.4000000059604645,2.0,-5.640196800231934,-1.912136435508728,-4.626891136169434
4.0,5.0,0.4000000059604645,2.0,-5.671781063079834,-1.6943973302841187,-5.4308881759643555
4.0,5.0,0.4000000059604645,2.0,-5.671781063079834,-1.8394125699996948,-5.582559585571289
4.0,5.0,0.4000000059604645,2.0,-5.99871826171875,-2.674565315246582,-1.3760662078857422
4.0,5.0,0.4000000059604645,2.0,-5.99871826171875,-2.611705780029297,-1.3613917827606201
4.0,5.0,0.4000000059604645,2.0,-6.5814642906188965,-2.941744327545166,-8.281800270080566
4.0,5.0,0.4000000059604645,2.0,-6.5814642906188965,-2.739792823791504,-8.262096405029297
4.0,5.0,0.4000000059604645,2.0,-6.167480945587158,-2.3958582878112793,-8.081124305725098
4.0,5.0,0.4000000059604645,2.0,-6.167480945587158,-2.331810474395752,-8.13646125793457
4.0,5.0,0.4000000059604645,2.0,-5.563395977020264,-1.4639602899551392,-2.4929358959198
4.0,5.0,0.4000000059604645,2.0,-5.563395977020264,-1.5846649408340454,-2.600680112838745
4.0,5.0,0.4000000059604645,2.0,-6.416207790374756,-2.013644218444824,-1.6285009384155273
4.0,5.0,0.4000000059604645,2.0,-6.416207790374756,-1.9048711061477661,-1.5504474639892578
4.0,5.0,0.4000000059604645,2.0,-5.610287189483643,-1.4624147415161133,-1.2072179317474365
4.0,5.0,0.4000000059604645,2.0,-5.610287189483643,-1.4262192249298096,-1.1767888069152832
4.0,5.0,0.4000000059604645,2.0,-5.570680618286133,-1.414230227470398,-1.396533727645874
4.0,5.0,0.4000000059604645,2.0,-5.570680618286133,-1.4780347347259521,-1.4514923095703125
4.0,5.0,0.4000000059604645,2.0,-5.403514862060547,-1.7269617319107056,-1.0730781555175781
4.0,5.0,0.4000000059604645,2.0,-5.403514862060547,-1.7213040590286255,-1.0809521675109863
4.0,5.0,0.4000000059604645,2.0,-5.343288421630859,-1.4259096384048462,-1.054481029510498
4.0,5.0,0.4000000059604645,2.0,-5.343288421630859,-1.4155672788619995,-1.041595458984375
4.0,5.0,0.4000000059604645,2.0,-5.353445053100586,-1.405328392982483,-1.0131464004516602
4.0,5.0,0.4000000059604645,2.0,-5.353445053100586,-1.4028230905532837,-1.010239839553833
4.0,5.0,0.4000000059604645,2.0,-5.522455215454102,-1.6627784967422485,-3.676898717880249
4.0,5.0,0.4000000059604645,2.0,-5.522455215454102,-1.552707552909851,-3.561638593673706
4.0,5.0,0.4000000059604645,2.0,-6.840562343597412,-3.52337646484375,-2.7627623081207275
4.0,5.0,0.4000000059604645,2.0,-6.840562343597412,-3.7365951538085938,-2.8361175060272217
4.0,5.0,0.4000000059604645,2.0,-6.968769550323486,-2.7913198471069336,-4.708510398864746
4.0,5.0,0.4000000059604645,2.0,-6.968769550323486,-2.365424633026123,-4.413887023925781
4.0,5.0,0.4000000059604645,2.0,-5.66811990737915,-1.8094412088394165,-5.147315979003906
4.0,5.0,0.4000000059604645,2.0,-5.66811990737915,-1.6409252882003784,-4.986483573913574
4.0,5.0,0.4000000059604645,2.0,-6.461657524108887,-1.9636317491531372,-1.3133928775787354
4.0,5.0,0.4000000059604645,2.0,-6.461657524108887,-1.9752997159957886,-1.3217298984527588
4.0,5.0,0.4000000059604645,2.0,-6.34780740737915,-1.8974140882492065,-1.3014256954193115
4.0,5.0,0.4000000059604645,2.0,-6.34780740737915,-1.879696249961853,-1.2886300086975098
4.0,5.0,0.4000000059604645,2.0,-5.907562255859375,-2.181879997253418,-6.417508125305176
4.0,5.0,0.4000000059604645,2.0,-5.907562255859375,-2.1457066535949707,-6.476949691772461
4.0,5.0,0.4000000059604645,2.0,-5.448349952697754,-1.4444096088409424,-2.147390604019165
4.0,5.0,0.4000000059604645,2.0,-5.448349952697754,-1.522936224937439,-2.2271358966827393
4.0,5.0,0.4000000059604645,2.0,-5.380224704742432,-1.5780991315841675,-1.8896503448486328
4.0,5.0,0.4000000059604645,2.0,-5.380224704742432,-1.5971390008926392,-1.9328253269195557
4.0,5.0,0.4000000059604645,2.0,-5.835328578948975,-2.431605339050293,-1.7899210453033447
4.0,5.0,0.4000000059604645,2.0,-5.835328578948975,-2.357290267944336,-1.7790427207946777
4.0,5.0,0.4000000059604645,2.0,-6.583244800567627,-2.648502826690674,-7.659914016723633
4.0,5.0,0.4000000059604645,2.0,-6.583244800567627,-2.158353805541992,-7.305551528930664
4.0,5.0,0.4000000059604645,2.0,-6.6245832443237305,-2.696770668029785,-7.931077003479004
4.0,5.0,0.4000000059604645,2.0,-6.6245832443237305,-2.190916061401367,-7.566315650939941
4.0,5.0,0.4000000059604645,2.0,-6.072840690612793,-2.1531009674072266,-6.410521507263184
4.0,5.0,0.4000000059604645,2.0,-6.072840690612793,-1.818663477897644,-6.149594306945801
4.0,5.0,0.4000000059604645,2.0,-6.399543285369873,-2.4927096366882324,-9.330082893371582
4.0,5.0,0.4000000059604645,2.0,-6.399543285369873,-2.5907845497131348,-9.286174774169922
4.0,5.0,0.4000000059604645,2.0,-6.502161502838135,-2.6255011558532715,-8.778555870056152
4.0,5.0,0.4000000059604645,2.0,-6.502161502838135,-2.7863078117370605,-8.772424697875977
4.0,5.0,0.4000000059604645,2.0,-7.244263648986816,-3.181255340576172,-6.5775604248046875
4.0,5.0,0.4000000059604645,2.0,-7.244263648986816,-2.6169190406799316,-6.191621780395508
4.0,5.0,0.4000000059604645,2.0,-5.354435443878174,-1.4161220788955688,-1.1881778240203857
4.0,5.0,0.4000000059604645,2.0,-5.354435443878174,-1.4390190839767456,-1.2158098220825195
4.0,5.0,0.4000000059604645,2.0,-5.338154315948486,-1.461305022239685,-1.199479341506958
4.0,5.0,0.4000000059604645,2.0,-5.338154315948486,-1.4780360460281372,-1.2245914936065674
4.0,5.0,0.4000000059604645,2.0,-5.63338565826416,-2.112759590148926,-1.9610116481781006
4.0,5.0,0.4000000059604645,2.0,-5.63338565826416,-2.0602564811706543,-1.9657409191131592
4.0,5.0,0.4000000059604645,2.0,-5.613707065582275,-1.5713871717453003,-2.19283390045166
4.0,5.0,0.4000000059604645,2.0,-5.613707065582275,-1.4559327363967896,-2.094406843185425
4.0,5.0,0.4000000059604645,2.0,-5.849562168121338,-1.8148149251937866,-3.4656598567962646
4.0,5.0,0.4000000059604645,2.0,-5.849562168121338,-1.6043075323104858,-3.2989823818206787
4.0,5.0,0.4000000059604645,2.0,-5.751252174377441,-2.2946982383728027,-1.0625379085540771
4.0,5.0,0.4000000059604645,2.0,-5.751252174377441,-2.3156661987304688,-1.0653481483459473
4.0,5.0,0.4000000059604645,2.0,-6.058104991912842,-1.6771715879440308,-2.100602388381958
4.0,5.0,0.4000000059604645,2.0,-6.058104991912842,-1.8429182767868042,-2.224959373474121
4.0,5.0,0.4000000059604645,2.0,-6.56950569152832,-3.095046043395996,-6.584599494934082
4.0,5.0,0.4000000059604645,2.0,-6.56950569152832,-2.8620972633361816,-6.536191940307617
4.0,5.0,0.4000000059604645,2.0,-5.943482398986816,-2.1044130325317383,-7.483006477355957
4.0,5.0,0.4000000059604645,2.0,-5.943482398986816,-2.1258111000061035,-7.581626892089844
4.0,5.0,0.4000000059604645,2.0,-6.16881799697876,-2.503762722015381,-7.121865272521973
4.0,5.0,0.4000000059604645,2.0,-6.16881799697876,-2.392841339111328,-7.144941329956055
4.0,5.0,0.4000000059604645,2.0,-5.98726749420166,-1.8109952211380005,-7.039363861083984
4.0,5.0,0.4000000059604645,2.0,-5.98726749420166,-2.109860420227051,-7.287432670593262
4.0,5.0,0.4000000059604645,2.0,-5.896572113037109,-1.8752800226211548,-7.704936981201172
4.0,5.0,0.4000000059604645,2.0,-5.896572113037109,-2.0485782623291016,-7.888653755187988
4.0,5.0,0.4000000059604645,2.0,-5.578934192657471,-1.5710939168930054,-2.3664164543151855
4.0,5.0,0.4000000059604645,2.0,-5.578934192657471,-1.4546141624450684,-2.2644922733306885
4.0,5.0,0.4000000059604645,2.0,-5.422608852386475,-1.61398184299469,-2.69543719291687
4.0,5.0,0.4000000059604645,2.0,-5.422608852386475,-1.5673564672470093,-2.625955820083618
4.0,5.0,0.4000000059604645,2.0,-8.895720481872559,-3.869511604309082,-3.826373815536499
4.0,5.0,0.4000000059604645,2.0,-8.895720481872559,-4.374934673309326,-4.154115676879883
4.0,5.0,0.4000000059604645,2.0,-5.5235819816589355,-1.4318958520889282,-2.033505916595459
4.0,5.0,0.4000000059604645,2.0,-5.5235819816589355,-1.527779221534729,-2.1205198764801025
4.0,5.0,0.4000000059604645,2.0,-5.401962757110596,-1.7206004858016968,-1.138049602508545
4.0,5.0,0.4000000059604645,2.0,-5.401962757110596,-1.7141278982162476,-1.1485183238983154
4.0,5.0,0.4000000059604645,2.0,-5.578361988067627,-1.4155187606811523,-1.3499047756195068
4.0,5.0,0.4000000059604645,2.0,-5.578361988067627,-1.4752012491226196,-1.4010436534881592
4.0,5.0,0.4000000059604645,2.0,-5.820682525634766,-2.415367603302002,-1.0356552600860596
4.0,5.0,0.4000000059604645,2.0,-5.820682525634766,-2.4000420570373535,-1.0329651832580566
4.0,5.0,0.4000000059604645,2.0,-5.9119648933410645,-2.5464258193969727,-1.052232265472412
4.0,5.0,0.4000000059604645,2.0,-5.9119648933410645,-2.5278091430664062,-1.0482454299926758
4.0,5.0,0.4000000059604645,2.0,-6.35245418548584,-2.919689178466797,-5.393418312072754
4.0,5.0,0.4000000059604645,2.0,-6.35245418548584,-2.722672939300537,-5.3557844161987305
4.0,5.0,0.4000000059604645,2.0,-6.136053085327148,-1.715955376625061,-1.558178424835205
4.0,5.0,0.4000000059604645,2.0,-6.136053085327148,-1.8237613439559937,-1.6380107402801514
4.0,5.0,0.4000000059604645,2.0,-8.035919189453125,-3.143735408782959,-2.069051504135132
4.0,5.0,0.4000000059604645,2.0,-8.035919189453125,-3.351217269897461,-2.206366777420044
4.0,5.0,0.4000000059604645,2.0,-5.343653202056885,-1.5802336931228638,-0.9758569598197937
4.0,5.0,0.4000000059604645,2.0,-5.343653202056885,-1.580295443534851,-0.9763299822807312
4.0,5.0,0.4000000059604645,2.0,-5.504558086395264,-1.69092857837677,-3.79886794090271
4.0,5.0,0.4000000059604645,2.0,-5.504558086395264,-1.6121288537979126,-3.69925856590271
4.0,5.0,0.4000000059604645,2.0,-5.554271221160889,-1.6783629655838013,-4.328660011291504
4.0,5.0,0.4000000059604645,2.0,-5.554271221160889,-1.7565306425094604,-4.434096336364746
4.0,5.0,0.4000000059604645,2.0,-6.579952716827393,-2.17301607131958,-8.445642471313477
4.0,5.0,0.4000000059604645,2.0,-6.579952716827393,-2.6824169158935547,-8.818265914916992
4.0,5.0,0.4000000059604645,2.0,-9.801301002502441,-4.145242214202881,-34.41364288330078
4.0,5.0,0.4000000059604645,2.0,-9.801301002502441,-5.289764881134033,-35.240352630615234
4.0,5.0,0.4000000059604645,2.0,-8.52924633026123,-3.388308048248291,-27.063493728637695
4.0,5.0,0.4000000059604645,2.0,-8.52924633026123,-3.808734893798828,-27.46870994567871
4.0,5.0,0.4000000059604645,2.0,-8.316228866577148,-3.2182040214538574,-24.43577003479004
4.0,5.0,0.4000000059604645,2.0,-8.316228866577148,-3.994948387145996,-25.028091430664062
4.0,5.0,0.4000000059604645,2.0,-6.755174160003662,-2.4443893432617188,-14.30163860321045
4.0,5.0,0.4000000059604645,2.0,-6.755174160003662,-2.6374473571777344,-14.532156944274902
4.0,5.0,0.4000000059604645,2.0,-7.321134567260742,-2.9990882873535156,-16.340606689453125
4.0,5.0,0.4000000059604645,2.0,-7.321134567260742,-2.954312324523926,-16.449146270751953
4.0,5.0,0.4000000059604645,2.0,-5.975660800933838,-2.626814365386963,-2.015470266342163
4.0,5.0,0.4000000059604645,2.0,-5.975660800933838,-2.5295257568359375,-1.9956884384155273
4.0,5.0,0.4000000059604645,2.0,-9.035076141357422,-4.006387233734131,-1.9291367530822754
4.0,5.0,0.4000000059604645,2.0,-9.035076141357422,-4.095249652862549,-1.9866292476654053
4.0,5.0,0.4000000059604645,2.0,-9.466142654418945,-6.859132289886475,-3.129237651824951
4.0,5.0,0.4000000059604645,2.0,-9.466142654418945,-6.484333515167236,-2.964977502822876
4.0,5.0,0.4000000059604645,2.0,-6.652381420135498,-3.538210868835449,-1.8522586822509766
4.0,5.0,0.4000000059604645,2.0,-6.652381420135498,-3.4022445678710938,-1.806288719177246
4.0,5.0,0.4000000059604645,2.0,-5.493165493011475,-1.8716331720352173,-1.8383738994598389
4.0,5.0,0.4000000059604645,2.0,-5.493165493011475,-1.8462392091751099,-1.8561131954193115
4.0,5.0,0.4000000059604645,2.0,-5.416635990142822,-1.7493985891342163,-1.058222770690918
4.0,5.0,0.4000000059604645,2.0,-5.416635990142822,-1.755672574043274,-1.0519049167633057
4.0,5.0,0.4000000059604645,2.0,-5.4260969161987305,-1.7663403749465942,-1.0862138271331787
4.0,5.0,0.4000000059604645,2.0,-5.4260969161987305,-1.7742921113967896,-1.0793113708496094
4.0,5.0,0.4000000059604645,2.0,-5.524807929992676,-1.5325268507003784,-3.397761106491089
4.0,5.0,0.4000000059604645,2.0,-5.524807929992676,-1.6478954553604126,-3.514116048812866
4.0,5.0,0.4000000059604645,2.0,-6.122823715209961,-2.2091403007507324,-8.966541290283203
4.0,5.0,0.4000000059604645,2.0,-6.122823715209961,-2.2417564392089844,-9.080704689025879
4.0,5.0,0.4000000059604645,2.0,-5.584324359893799,-1.9384685754776,-2.829779863357544
4.0,5.0,0.4000000059604645,2.0,-5.584324359893799,-1.9784873723983765,-2.8057475090026855
4.0,5.0,0.4000000059604645,2.0,-5.711755275726318,-2.1175546646118164,-2.895916223526001
4.0,5.0,0.4000000059604645,2.0,-5.711755275726318,-2.1890439987182617,-2.888371706008911
4.0,5.0,0.4000000059604645,2.0,-7.204897880554199,-2.5796422958374023,-16.49016571044922
4.0,5.0,0.4000000059604645,2.0,-7.204897880554199,-3.168335437774658,-16.948131561279297
4.0,5.0,0.4000000059604645,2.0,-5.9784979820251465,-2.281358242034912,-6.549921035766602
4.0,5.0,0.4000000059604645,2.0,-5.9784979820251465,-2.219440460205078,-6.596090316772461
4.0,5.0,0.4000000059604645,2.0,-5.696283340454102,-1.9912666082382202,-4.638496398925781
4.0,5.0,0.4000000059604645,2.0,-5.696283340454102,-2.019758701324463,-4.589461326599121
4.0,5.0,0.4000000059604645,2.0,-5.6183762550354,-1.536014199256897,-3.560239553451538
4.0,5.0,0.4000000059604645,2.0,-5.6183762550354,-1.693755030632019,-3.701436758041382
4.0,5.0,0.4000000059604645,2.0,-5.445528507232666,-1.7161825895309448,-2.452540636062622
4.0,5.0,0.4000000059604645,2.0,-5.445528507232666,-1.7195035219192505,-2.495893955230713
4.0,5.0,0.4000000059604645,2.0,-5.959090232849121,-2.454136371612549,-2.73921799659729
4.0,5.0,0.4000000059604645,2.0,-5.959090232849121,-2.5690503120422363,-2.7576839923858643
4.0,5.0,0.4000000059604645,2.0,-5.541702747344971,-1.6253687143325806,-3.1967666149139404
4.0,5.0,0.4000000059604645,2.0,-5.541702747344971,-1.5007637739181519,-3.0790977478027344
4.0,5.0,0.4000000059604645,2.0,-5.927401542663574,-2.572078227996826,-1.1233515739440918
4.0,5.0,0.4000000059604645,2.0,-5.927401542663574,-2.539475440979004,-1.1162612438201904
4.0,5.0,0.4000000059604645,2.0,-6.47023344039917,-3.3014535903930664,-1.175140619277954
4.0,5.0,0.4000000059604645,2.0,-6.47023344039917,-3.2586331367492676,-1.161151647567749
4.0,5.0,0.4000000059604645,2.0,-7.986673355102539,-3.287595748901367,-2.0818159580230713
4.0,5.0,0.4000000059604645,2.0,-7.986673355102539,-3.106666088104248,-1.9619019031524658
4.0,5.0,0.4000000059604645,2.0,-5.459098815917969,-1.7746492624282837,-2.208726406097412
4.0,5.0,0.4000000059604645,2.0,-5.459098815917969,-1.7638956308364868,-2.240756034851074
4.0,5.0,0.4000000059604645,2.0,-5.465721130371094,-1.4788415431976318,-2.594696044921875
4.0,5.0,0.4000000059604645,2.0,-5.465721130371094,-1.5682755708694458,-2.68704891204834
4.0,5.0,0.4000000059604645,2.0,-5.466079235076904,-1.7533658742904663,-2.5922372341156006
4.0,5.0,0.4000000059604645,2.0,-5.466079235076904,-1.7516001462936401,-2.6346898078918457
4.0,5.0,0.4000000059604645,2.0,-5.414965629577637,-1.4383225440979004,-1.9068043231964111
4.0,5.0,0.4000000059604645,2.0,-5.414965629577637,-1.5005295276641846,-1.973606824874878
4.0,5.0,0.4000000059604645,2.0,-8.843605995178223,-3.8127317428588867,-3.2373712062835693
4.0,5.0,0.4000000059604645,2.0,-8.843605995178223,-4.237331867218018,-3.5129973888397217
4.0,5.0,0.4000000059604645,2.0,-14.143129348754883,-8.43704891204834,-4.272541046142578
4.0,5.0,0.4000000059604645,2.0,-14.143129348754883,-9.082629203796387,-4.6693620681762695
4.0,5.0,0.4000000059604645,2.0,-7.157857418060303,-3.945901870727539,-5.326459884643555
4.0,5.0,0.4000000059604645,2.0,-7.157857418060303,-3.617743492126465,-5.214966773986816
4.0,5.0,0.4000000059604645,2.0,-5.760494709014893,-1.605202317237854,-4.192841529846191
4.0,5.0,0.4000000059604645,2.0,-5.760494709014893,-1.818264126777649,-4.370664596557617
4.0,5.0,0.4000000059604645,2.0,-6.129331588745117,-2.7500486373901367,-3.7043235301971436
4.0,5.0,0.4000000059604645,2.0,-6.129331588745117,-2.5964202880859375,-3.6752545833587646
4.0,5.0,0.4000000059604645,2.0,-5.326337814331055,-1.498763918876648,-0.9850448966026306
4.0,5.0,0.4000000059604645,2.0,-5.326337814331055,-1.498159408569336,-0.983795702457428
4.0,5.0,0.4000000059604645,2.0,-6.968626976013184,-3.9320597648620605,-1.2285349369049072
4.0,5.0,0.4000000059604645,2.0,-6.968626976013184,-3.886030673980713,-1.211531162261963
4.0,5.0,0.4000000059604645,2.0,-5.778889179229736,-1.504559874534607,-1.340339183807373
4.0,5.0,0.4000000059604645,2.0,-5.778889179229736,-1.5710028409957886,-1.3929927349090576
4.0,5.0,0.4000000059604645,2.0,-5.52879524230957,-1.8342970609664917,-3.103921413421631
4.0,5.0,0.4000000059604645,2.0,-5.52879524230957,-1.8481427431106567,-3.06227445602417
4.0,5.0,0.4000000059604645,2.0,-6.671812057495117,-3.200718879699707,-4.013436317443848
4.0,5.0,0.4000000059604645,2.0,-6.671812057495117,-3.4400634765625,-4.0866594314575195
4.0,5.0,0.4000000059604645,2.0,-6.552796840667725,-2.5346169471740723,-5.958802223205566
4.0,5.0,0.4000000059604645,2.0,-6.552796840667725,-2.1026248931884766,-5.648962020874023
4.0,5.0,0.4000000059604645,2.0,-5.951074123382568,-2.087533950805664,-7.7168731689453125
4.0,5.0,0.4000000059604645,2.0,-5.951074123382568,-1.8247767686843872,-7.485507965087891
4.0,5.0,0.4000000059604645,2.0,-8.339432716369629,-4.506886005401611,-12.03268051147461
4.0,5.0,0.4000000059604645,2.0,-8.339432716369629,-3.5454344749450684,-11.395710945129395
4.0,5.0,0.4000000059604645,2.0,-8.849928855895996,-5.057872295379639,-13.097441673278809
4.0,5.0,0.4000000059604645,2.0,-8.849928855895996,-3.9725518226623535,-12.387447357177734
4.0,5.0,0.4000000059604645,2.0,-8.171483039855957,-4.9947075843811035,-3.182878255844116
4.0,5.0,0.4000000059604645,2.0,-8.171483039855957,-5.329836845397949,-3.319997549057007
4.0,5.0,0.4000000059604645,2.0,-7.451728820800781,-4.166712284088135,-3.2921054363250732
4.0,5.0,0.4000000059604645,2.0,-7.451728820800781,-4.458950996398926,-3.4031808376312256
4.0,5.0,0.4000000059604645,2.0,-5.529860496520996,-1.8414090871810913,-3.018301010131836
4.0,5.0,0.4000000059604645,2.0,-5.529860496520996,-1.8585041761398315,-2.979433059692383
4.0,5.0,0.4000000059604645,2.0,-5.676072120666504,-2.1457996368408203,-1.5777151584625244
4.0,5.0,0.4000000059604645,2.0,-5.676072120666504,-2.195748805999756,-1.5791113376617432
4.0,5.0,0.4000000059604645,2.0,-5.4942240715026855,-1.864036202430725,-1.5544168949127197
4.0,5.0,0.4000000059604645,2.0,-5.4942240715026855,-1.8888145685195923,-1.5423386096954346
4.0,5.0,0.4000000059604645,2.0,-5.9888081550598145,-2.2839064598083496,-5.750875473022461
4.0,5.0,0.4000000059604645,2.0,-5.9888081550598145,-2.3820266723632812,-5.730876922607422
4.0,5.0,0.4000000059604645,2.0,-6.319318771362305,-2.65869140625,-5.701211929321289
4.0,5.0,0.4000000059604645,2.0,-6.319318771362305,-2.845682144165039,-5.730545997619629
4.0,5.0,0.4000000059604645,2.0,-6.256504058837891,-2.6468138694763184,-4.9490556716918945
4.0,5.0,0.4000000059604645,2.0,-6.256504058837891,-2.8262171745300293,-4.980364799499512
4.0,5.0,0.4000000059604645,2.0,-6.256504058837891,-2.6468138694763184,-4.9490556716918945
4.0,5.0,0.4000000059604645,2.0,-6.256504058837891,-2.8262171745300293,-4.980364799499512
4.0,5.0,0.4000000059604645,2.0,-6.394217491149902,-2.798590660095215,-4.997637748718262
4.0,5.0,0.4000000059604645,2.0,-6.394217491149902,-3.004817008972168,-5.043356895446777
4.0,5.0,0.4000000059604645,2.0,-5.533302307128906,-1.7610081434249878,-4.096609115600586
4.0,5.0,0.4000000059604645,2.0,-5.533302307128906,-1.7124522924423218,-4.01047420501709
4.0,5.0,0.4000000059604645,2.0,-5.519257545471191,-1.6906055212020874,-3.9067180156707764
4.0,5.0,0.4000000059604645,2.0,-5.519257545471191,-1.5965336561203003,-3.79773211479187
4.0,5.0,0.4000000059604645,2.0,-5.865245819091797,-2.313922882080078,-3.0233492851257324
4.0,5.0,0.4000000059604645,2.0,-5.865245819091797,-2.4163923263549805,-3.031370162963867
4.0,5.0,0.4000000059604645,2.0,-5.550271511077881,-1.64946711063385,-3.4671523571014404
4.0,5.0,0.4000000059604645,2.0,-5.550271511077881,-1.5204280614852905,-3.343963861465454
4.0,5.0,0.4000000059604645,2.0,-6.189481735229492,-2.274874687194824,-10.405512809753418
4.0,5.0,0.4000000059604645,2.0,-6.189481735229492,-2.0694031715393066,-10.189068794250488
4.0,5.0,0.4000000059604645,2.0,-5.672878265380859,-2.0312180519104004,-3.442718267440796
4.0,5.0,0.4000000059604645,2.0,-5.672878265380859,-2.0870771408081055,-3.4203078746795654
4.0,5.0,0.4000000059604645,2.0,-5.404045581817627,-1.4456251859664917,-1.466658592224121
4.0,5.0,0.4000000059604645,2.0,-5.404045581817627,-1.4006879329681396,-1.4199700355529785
4.0,5.0,0.4000000059604645,2.0,-5.46613883972168,-1.8004659414291382,-1.8294057846069336
4.0,5.0,0.4000000059604645,2.0,-5.46613883972168,-1.819604516029358,-1.808729887008667
4.0,5.0,0.4000000059604645,2.0,-5.506698131561279,-1.9232233762741089,-0.9762123227119446
4.0,5.0,0.4000000059604645,2.0,-5.506698131561279,-1.9225062131881714,-0.9763695597648621
4.0,5.0,0.4000000059604645,2.0,-5.7086920738220215,-1.5002564191818237,-1.1757795810699463
4.0,5.0,0.4000000059604645,2.0,-5.7086920738220215,-1.4736979007720947,-1.154308795928955
4.0,5.0,0.4000000059604645,2.0,-5.767320156097412,-2.2671127319335938,-1.7209546566009521
4.0,5.0,0.4000000059604645,2.0,-5.767320156097412,-2.332007884979248,-1.727691888809204
4.0,5.0,0.4000000059604645,2.0,-5.908425807952881,-1.9984394311904907,-5.829526901245117
4.0,5.0,0.4000000059604645,2.0,-5.908425807952881,-1.7227691411972046,-5.604982376098633
4.0,5.0,0.4000000059604645,2.0,-6.4665207862854,-2.513101577758789,-6.9401445388793945
4.0,5.0,0.4000000059604645,2.0,-6.4665207862854,-2.0668540000915527,-6.614768028259277
4.0,5.0,0.4000000059604645,2.0,-6.628814220428467,-2.7640132904052734,-8.575872421264648
4.0,5.0,0.4000000059604645,2.0,-6.628814220428467,-2.970238208770752,-8.595977783203125
4.0,5.0,0.4000000059604645,2.0,-6.349758148193359,-2.3888354301452637,-6.46162223815918
4.0,5.0,0.4000000059604645,2.0,-6.349758148193359,-1.9809373617172241,-6.160621643066406
4.0,5.0,0.4000000059604645,2.0,-6.738170146942139,-2.7712349891662598,-9.993329048156738
4.0,5.0,0.4000000059604645,2.0,-6.738170146942139,-2.9616341590881348,-9.996373176574707
4.0,5.0,0.4000000059604645,2.0,-6.260476589202881,-2.3728222846984863,-10.119935035705566
4.0,5.0,0.4000000059604645,2.0,-6.260476589202881,-2.014936923980713,-9.821845054626465
4.0,5.0,0.4000000059604645,2.0,-5.9270477294921875,-2.0800790786743164,-8.133935928344727
4.0,5.0,0.4000000059604645,2.0,-5.9270477294921875,-1.958713412284851,-7.977012634277344
4.0,5.0,0.4000000059604645,2.0,-6.1073503494262695,-2.220243453979492,-9.273964881896973
4.0,5.0,0.4000000059604645,2.0,-6.1073503494262695,-2.1513400077819824,-9.138768196105957
4.0,5.0,0.4000000059604645,2.0,-6.446113586425781,-2.455124855041504,-12.412585258483887
4.0,5.0,0.4000000059604645,2.0,-6.446113586425781,-2.2229104042053223,-12.170859336853027
4.0,5.0,0.4000000059604645,2.0,-6.810079097747803,-2.7088708877563477,-15.127395629882812
4.0,5.0,0.4000000059604645,2.0,-6.810079097747803,-2.4147419929504395,-14.838756561279297
4.0,5.0,0.4000000059604645,2.0,-6.030591011047363,-2.1205496788024902,-6.464349746704102
4.0,5.0,0.4000000059604645,2.0,-6.030591011047363,-1.7994073629379272,-6.210205078125
4.0,5.0,0.4000000059604645,2.0,-6.304596900939941,-2.2997117042541504,-5.529566764831543
4.0,5.0,0.4000000059604645,2.0,-6.304596900939941,-1.928740382194519,-5.256183624267578
4.0,5.0,0.4000000059604645,2.0,-5.6540446281433105,-1.8812617063522339,-5.344705581665039
4.0,5.0,0.4000000059604645,2.0,-5.6540446281433105,-1.8317772150039673,-5.247031211853027
4.0,5.0,0.4000000059604645,2.0,-5.712371349334717,-1.8643871545791626,-5.767627716064453
4.0,5.0,0.4000000059604645,2.0,-5.712371349334717,-1.6891282796859741,-5.598031997680664
4.0,5.0,0.4000000059604645,2.0,-5.83213472366333,-1.7404764890670776,-6.372873306274414
4.0,5.0,0.4000000059604645,2.0,-5.83213472366333,-1.9699376821517944,-6.578125953674316
4.0,5.0,0.4000000059604645,2.0,-5.888605117797852,-2.209514617919922,-5.897709846496582
4.0,5.0,0.4000000059604645,2.0,-5.888605117797852,-2.155205249786377,-5.943248748779297
4.0,5.0,0.4000000059604645,2.0,-5.987283229827881,-1.7284051179885864,-4.757627487182617
4.0,5.0,0.4000000059604645,2.0,-5.987283229827881,-2.014962673187256,-4.980745315551758
4.0,5.0,0.4000000059604645,2.0,-5.489829063415527,-1.5500670671463013,-2.468719482421875
4.0,5.0,0.4000000059604645,2.0,-5.489829063415527,-1.453230619430542,-2.3755369186401367
